state,district,station,lat,lon,date,level_mbgl,agency
Andhra Pradesh,Krishna,Kautaram-DW14,16.34583,81.24472,2020-01-09,1.3,CGWB
Andhra Pradesh,Krishna,Kautaram-DW14,16.34583,81.24472,2020-11-29,0.5,CGWB
Andhra Pradesh,Krishna,Kautaram-DW14,16.34583,81.24472,2021-01-09,0.8,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2013-11-04,0.96,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2014-05-14,3.13,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2014-08-24,2.07,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2014-11-04,1.5,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2015-01-04,2.26,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2015-05-14,3.58,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2015-08-24,2.16,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2015-11-04,2.71,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2016-01-04,3.41,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2016-08-24,3.43,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2016-11-04,1.66,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2017-01-04,3.09,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2017-05-14,5.31,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2017-08-24,2.38,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2017-11-04,2.02,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2017-12-31,3.76,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2018-05-19,5.31,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2018-08-19,1.31,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2018-11-04,1.49,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2019-01-04,2.54,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2019-05-04,5.31,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2019-08-19,3.42,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2019-10-31,2.04,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2020-01-09,3.39,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2020-11-29,1.36,CGWB
Andhra Pradesh,Krishna,Kadavakollu,16.36417,80.99833,2021-01-09,2.83,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2013-01-04,0.54,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2013-05-14,0.97,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2014-01-04,0.6,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2014-05-14,0.75,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2014-08-24,0.2,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2014-11-04,0.31,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2015-01-04,0.77,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2015-05-14,0.02,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2015-08-24,0.1,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2015-11-04,0.39,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2017-08-24,0.52,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2018-05-19,0.75,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2018-08-19,8.1,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2018-11-04,0.55,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2019-01-04,0.68,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2019-05-04,1.3,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2019-08-19,0.59,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2019-10-31,0.9,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2020-01-09,1.0,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2020-11-29,0.45,CGWB
Andhra Pradesh,Krishna,Ibrahimpatnam,16.59167,80.525,2021-01-09,0.92,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2013-01-04,1.86,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2013-05-14,7.84,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2013-11-04,0.75,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2014-05-14,5.43,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2014-08-24,2.17,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2014-11-04,2.02,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2015-01-04,3.82,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2015-05-14,7.21,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2015-08-24,3.63,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2015-11-04,2.95,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2016-08-24,3.81,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2016-11-04,1.95,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2017-01-04,5.62,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2017-05-14,12.06,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2017-08-24,4.72,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2017-11-04,5.34,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2017-12-31,5.55,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2018-05-19,12.75,CGWB
Andhra Pradesh,Krishna,Vissannapet,16.95,80.8,2018-08-19,0.55,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2014-05-14,1.65,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2014-08-24,1.13,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2014-11-04,0.88,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2015-01-04,1.32,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2015-05-14,1.8,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2015-08-24,0.6,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2015-11-04,0.64,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2016-01-04,0.88,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2016-08-24,0.7,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2016-11-04,1.0,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2017-01-04,1.26,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2017-05-14,0.54,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2017-08-24,0.39,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2017-11-04,0.78,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2017-12-31,1.23,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2018-05-19,2.22,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2018-08-19,0.13,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2019-01-04,0.98,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2019-05-04,2.11,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2019-08-19,1.21,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2019-10-31,0.3,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2020-01-09,1.04,CGWB
Andhra Pradesh,Krishna,Singarayapalem-DW14,16.41111,81.15083,2020-11-29,0.95,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2013-11-04,0.88,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2014-01-04,1.25,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2014-05-14,3.26,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2014-08-24,1.91,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2014-11-04,1.39,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2015-01-04,1.7,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2015-05-14,2.21,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2015-08-24,1.18,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2015-11-04,1.28,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2016-01-04,1.36,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2016-08-24,1.84,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2016-11-04,0.88,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2017-01-04,1.88,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2017-05-14,2.81,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2017-08-24,2.02,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2017-11-04,1.86,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2017-12-31,2.34,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2018-05-19,2.92,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2018-08-19,0.98,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2018-11-04,2.2,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2019-01-04,2.08,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2019-05-04,2.79,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2019-08-19,2.42,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2019-10-31,1.53,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2020-01-09,2.68,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2020-11-29,0.88,CGWB
Andhra Pradesh,Krishna,Pedana New,16.38028,81.15139,2021-01-09,1.1,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2013-11-04,1.34,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2014-01-04,2.04,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2014-05-14,3.75,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2014-08-24,2.38,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2014-11-04,1.2,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2015-01-04,2.72,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2015-05-14,4.03,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2015-08-24,2.69,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2015-11-04,2.75,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2016-01-04,3.19,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2016-08-24,3.39,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2016-11-04,1.54,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2017-01-04,3.16,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2017-05-14,4.38,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2017-08-24,2.12,CGWB
Andhra Pradesh,Krishna,Nidumolu,16.26583,81.01417,2018-11-04,1.44,CGWB
Andhra Pradesh,Krishna,Pamarru,16.325,80.96111,2013-01-04,2.48,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2013-01-04,10.76,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2013-05-14,15.41,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2013-11-04,8.54,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2014-05-14,13.39,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2014-08-24,9.36,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2014-11-04,10.14,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2015-01-04,12.6,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2015-05-14,19.8,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2015-08-24,11.5,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2015-11-04,12.52,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2016-08-24,12.26,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2016-11-04,10.5,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2017-01-04,11.43,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2017-05-14,15.35,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2017-08-24,14.66,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2017-11-04,18.5,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2017-12-31,14.52,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2018-05-19,18.02,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2018-08-19,12.0,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2018-11-04,11.23,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2019-01-04,13.57,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2019-05-04,15.52,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2019-08-19,8.82,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2019-10-31,8.63,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2020-01-09,11.7,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2020-11-29,8.9,CGWB
Andhra Pradesh,Krishna,Muktyala-PZ 2,16.90139,80.09583,2021-01-09,10.88,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2013-01-04,3.35,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2013-05-14,5.22,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2013-11-04,3.47,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2014-01-04,3.07,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2014-05-14,6.49,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2014-08-24,5.84,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2014-11-04,1.78,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2015-01-04,6.74,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2015-05-14,9.2,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2015-08-24,7.82,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2015-11-04,7.78,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2016-08-24,6.07,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2016-11-04,6.42,CGWB
Andhra Pradesh,Krishna,Pedda Autapalli,16.55694,80.84611,2017-01-04,7.42,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2014-01-04,0.9,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2014-05-14,1.07,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2014-08-24,1.04,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2015-01-04,1.17,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2015-05-14,1.4,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2015-08-24,0.65,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2015-11-04,1.12,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2016-01-04,1.05,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2016-05-14,1.1,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2016-08-24,0.65,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2016-11-04,0.75,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2017-01-04,0.83,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2017-05-14,1.55,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2017-08-24,0.72,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2018-05-19,2.95,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2018-08-19,0.66,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2018-11-04,0.47,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2019-01-04,0.5,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2019-05-04,1.33,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2019-08-19,0.53,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2019-10-31,0.4,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2020-01-09,0.52,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2020-11-29,0.35,CGWB
Andhra Pradesh,Krishna,Pallewada DW13,16.58611,81.29167,2021-01-09,0.41,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2015-01-04,16.25,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2015-05-14,17.7,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2015-08-24,17.73,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2015-11-04,17.91,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2016-01-04,18.4,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2016-05-14,19.84,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2016-08-24,20.1,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2016-11-04,19.35,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2017-01-04,20.48,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2017-05-14,21.67,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2017-08-24,21.79,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2017-11-04,21.5,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2017-12-31,21.85,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2018-05-19,22.85,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2018-08-19,25.4,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2018-11-04,20.45,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2019-01-04,22.95,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2019-05-04,23.8,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2019-08-19,24.14,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2019-10-31,23.3,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2020-01-09,23.38,CGWB
Andhra Pradesh,Krishna,Vijayawada-PZ14,16.49722,80.67278,2020-11-29,16.47,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2013-05-14,3.33,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2013-11-04,1.88,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2014-01-04,1.63,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2014-05-14,3.0,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2014-08-24,1.96,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2014-11-04,1.3,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2015-01-04,1.84,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2015-05-14,3.08,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2015-08-24,2.58,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2015-11-04,2.32,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2016-01-04,2.48,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2016-05-14,3.95,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2016-08-24,2.11,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2016-11-04,1.63,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2017-01-04,2.44,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2017-05-14,3.56,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2017-08-24,1.89,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2017-11-04,2.14,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2017-12-31,2.78,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-05-19,4.1,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-08-19,1.11,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-11-04,1.95,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-11-11,1.76,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-11-18,1.73,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-11-25,2.14,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-12-04,1.2,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-12-11,1.63,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-12-18,1.13,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2018-12-25,1.56,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2019-05-04,3.84,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2019-08-19,1.22,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2019-10-31,1.53,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2020-01-09,1.14,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2020-11-29,1.48,CGWB
Andhra Pradesh,Krishna,Konakallu-Dw,16.46,81.12,2021-01-09,1.55,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2013-01-01,0.59,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2013-01-04,1.71,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2013-05-14,2.58,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2013-11-04,0.67,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2014-01-04,1.42,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2014-05-14,2.24,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2014-08-24,1.53,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2014-11-04,1.41,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2015-01-04,1.81,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2015-05-14,2.76,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2015-08-24,1.62,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2015-11-04,1.36,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2016-05-14,2.65,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2016-08-24,1.87,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2016-11-04,1.62,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2017-01-04,1.91,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2017-05-14,2.78,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2017-08-24,1.86,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2017-11-04,0.67,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2017-12-31,2.02,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2018-05-19,2.77,CGWB
Andhra Pradesh,Krishna,Sultan nagar,16.2,81.11667,2018-08-19,1.45,CGWB
