mandal_id,mandal_name,district,grace_gws_anom_cm,grace_gws_pctl,rootzone_pctl,surface_pctl,rain_1m_mm,rain_3m_mm,et_1m_mm,water_balance_mm,specific_yield,elevation_m,slope_deg,twi,phys_level_change_m,month_sin,month_cos,lat,lon,aquifer_type,has_sensor
KURNOOL|C.BELAGAL,C.Belagal,Kurnool,9.96,99.8,98.9,95.7,5.3,12.7,70.2,203.7,0.02,310.0,5.0,7.0,4.98,1.0,0.0,15.8367,77.6843,hard_rock,False
KURNOOL|GUDUR,Gudur,Kurnool,9.96,99.8,98.9,95.7,2.8,6.7,70.2,186.2,0.02,339.0,5.0,7.0,4.98,1.0,0.0,15.7762,77.8359,hard_rock,False
KURNOOL|KALLUR,Kallur,Kurnool,9.96,99.8,98.9,95.7,4.9,11.8,70.2,182.0,0.02,307.0,5.0,7.0,4.98,1.0,0.0,15.7528,77.9793,hard_rock,False
KURNOOL|KURNOOL,Kurnool,Kurnool,9.96,99.8,98.9,95.7,4.2,10.1,70.2,215.4,0.02,299.0,5.0,7.0,4.98,1.0,0.0,15.8348,78.0031,hard_rock,False
KURNOOL|NANDIKOTKUR,Nandikotkur,Kurnool,9.96,99.8,98.9,95.7,2.6,6.2,70.2,296.3,0.02,281.0,5.0,7.0,4.98,1.0,0.0,15.8888,78.2476,hard_rock,False
KURNOOL|PAGIDYALA,Pagidyala,Kurnool,9.96,99.8,98.9,95.7,3.3,7.9,70.2,337.1,0.02,290.0,5.0,7.0,4.98,1.0,0.0,15.9557,78.3143,hard_rock,False
KURNOOL|JUPADU BUNGALOW,Jupadu Bungalow,Kurnool,9.96,99.8,98.9,95.7,2.9,7.0,70.2,352.5,0.02,282.0,5.0,7.0,4.98,1.0,0.0,15.857,78.395,hard_rock,False
KURNOOL|KOTHAPALLE,Kothapalle,Kurnool,9.96,99.8,98.9,95.7,3.4,8.2,70.2,376.1,0.02,334.0,5.0,7.0,4.98,1.0,0.0,15.996,78.5032,hard_rock,False
KURNOOL|SRISAILAM,Srisailam,Kurnool,9.96,99.8,98.9,95.7,4.1,9.8,70.2,266.5,0.02,468.0,5.0,7.0,4.98,1.0,0.0,16.101,78.8786,hard_rock,False
KURNOOL|ATMAKUR,Atmakur,Kurnool,9.96,99.8,98.9,95.7,4.4,10.6,70.2,374.0,0.02,578.0,5.0,7.0,4.98,1.0,0.0,15.9408,78.7188,hard_rock,False
KURNOOL|PAMULAPADU,Pamulapadu,Kurnool,9.96,99.8,98.9,95.7,1.7,4.1,70.2,396.0,0.02,292.0,5.0,7.0,4.98,1.0,0.0,15.8177,78.4825,hard_rock,False
KURNOOL|MIDTHUR,Midthur,Kurnool,9.96,99.8,98.9,95.7,4.0,9.6,70.2,302.2,0.02,305.0,5.0,7.0,4.98,1.0,0.0,15.7647,78.3101,hard_rock,False
KURNOOL|ORVAKAL,Orvakal,Kurnool,9.96,99.8,98.9,95.7,4.1,9.8,70.2,212.4,0.02,348.0,5.0,7.0,4.98,1.0,0.0,15.6494,78.1538,hard_rock,False
KURNOOL|KODUMUR,Kodumur,Kurnool,9.96,99.8,98.9,95.7,3.2,7.7,70.2,177.1,0.02,353.0,5.0,7.0,4.98,1.0,0.0,15.6818,77.7907,hard_rock,False
KURNOOL|GONEGANDLA,Gonegandla,Kurnool,9.96,99.8,98.9,95.7,4.7,11.3,70.2,225.2,0.02,376.0,5.0,7.0,4.98,1.0,0.0,15.6962,77.6005,hard_rock,False
KURNOOL|ADONI,Adoni,Kurnool,9.96,99.8,98.9,95.7,9.0,21.6,70.2,272.0,0.02,407.0,5.0,7.0,4.98,1.0,0.0,15.645,77.2145,hard_rock,False
KURNOOL|HOLAGUNDA,Holagunda,Kurnool,9.96,99.8,98.9,95.7,10.9,26.2,70.2,215.7,0.02,413.0,5.0,7.0,4.98,1.0,0.0,15.5004,77.0659,hard_rock,False
KURNOOL|HALAHARVI,Halaharvi,Kurnool,9.96,99.8,98.9,95.7,5.7,13.7,70.2,121.0,0.02,417.0,5.0,7.0,4.98,1.0,0.0,15.3178,77.1311,hard_rock,False
KURNOOL|ALUR,Alur,Kurnool,9.96,99.8,98.9,95.7,11.9,28.6,70.2,204.3,0.02,462.0,5.0,7.0,4.98,1.0,0.0,15.434,77.259,hard_rock,False
KURNOOL|ASPARI,Aspari,Kurnool,9.96,99.8,98.9,95.7,5.4,13.0,70.2,240.6,0.02,437.0,5.0,7.0,4.98,1.0,0.0,15.5344,77.3983,hard_rock,False
KURNOOL|DEVANAKONDA,Devanakonda,Kurnool,9.96,99.8,98.9,95.7,5.6,13.4,70.2,236.2,0.02,465.0,5.0,7.0,4.98,1.0,0.0,15.551,77.6252,hard_rock,False
KURNOOL|KRISHNAGIRI,Krishnagiri,Kurnool,9.96,99.8,98.9,95.7,4.3,10.3,70.2,179.1,0.02,392.0,5.0,7.0,4.98,1.0,0.0,15.5286,77.7844,hard_rock,False
KURNOOL|VELDURTHI,Veldurthi,Kurnool,9.96,99.8,98.9,95.7,4.6,11.0,70.2,140.9,0.02,397.0,5.0,7.0,4.98,1.0,0.0,15.5627,78.0161,hard_rock,False
KURNOOL|BETHAMCHERLA,Bethamcherla,Kurnool,9.96,99.8,98.9,95.7,5.0,12.0,70.2,128.7,0.02,439.0,5.0,7.0,4.98,1.0,0.0,15.4713,78.1104,hard_rock,False
KURNOOL|PANYAM,Panyam,Kurnool,9.96,99.8,98.9,95.7,3.9,9.4,70.2,170.1,0.02,276.0,5.0,7.0,4.98,1.0,0.0,15.4987,78.2972,hard_rock,False
KURNOOL|GADIVEMULA,Gadivemula,Kurnool,9.96,99.8,98.9,95.7,4.2,10.1,70.2,274.8,0.02,327.0,5.0,7.0,4.98,1.0,0.0,15.6372,78.4012,hard_rock,False
KURNOOL|VELGODE,Velgode,Kurnool,9.96,99.8,98.9,95.7,5.4,13.0,70.2,382.2,0.02,254.0,5.0,7.0,4.98,1.0,0.0,15.7345,78.5856,hard_rock,False
KURNOOL|BANDI ATMAKUR,Bandi Atmakur,Kurnool,9.96,99.8,98.9,95.7,6.4,15.4,70.2,285.2,0.02,232.0,5.0,7.0,4.98,1.0,0.0,15.5507,78.6006,hard_rock,False
KURNOOL|NANDYAL,Nandyal,Kurnool,9.96,99.8,98.9,95.7,4.9,11.8,70.2,204.3,0.02,209.0,5.0,7.0,4.98,1.0,0.0,15.4944,78.467,hard_rock,False
KURNOOL|MAHANANDI,Mahanandi,Kurnool,9.96,99.8,98.9,95.7,0.6,1.4,70.2,221.4,0.02,238.0,5.0,7.0,4.98,1.0,0.0,15.4444,78.597,hard_rock,False
KURNOOL|SIRVEL,Sirvel,Kurnool,9.96,99.8,98.9,95.7,2.7,6.5,70.2,157.3,0.02,207.0,5.0,7.0,4.98,1.0,0.0,15.344,78.5393,hard_rock,False
KURNOOL|GOSPADU,Gospadu,Kurnool,9.96,99.8,98.9,95.7,2.2,5.3,70.2,145.4,0.02,205.0,5.0,7.0,4.98,1.0,0.0,15.3539,78.4353,hard_rock,False
KURNOOL|BANAGANAPALLE,Banaganapalle,Kurnool,9.96,99.8,98.9,95.7,3.6,8.6,70.2,86.8,0.02,243.0,5.0,7.0,4.98,1.0,0.0,15.3524,78.2036,hard_rock,False
KURNOOL|DHONE,Dhone,Kurnool,9.96,99.8,98.9,95.7,7.2,17.3,70.2,153.7,0.02,446.0,5.0,7.0,4.98,1.0,0.0,15.3832,77.84,hard_rock,False
KURNOOL|PATTIKONDA,Pattikonda,Kurnool,9.96,99.8,98.9,95.7,7.8,18.7,70.2,230.8,0.02,456.0,5.0,7.0,4.98,1.0,0.0,15.4293,77.5134,hard_rock,False
KURNOOL|CHIPPAGIRI,Chippagiri,Kurnool,9.96,99.8,98.9,95.7,7.2,17.3,70.2,129.6,0.02,436.0,5.0,7.0,4.98,1.0,0.0,15.2483,77.2998,hard_rock,False
KURNOOL|MADDIKERA (EAST),Maddikera (East),Kurnool,9.96,99.8,98.9,95.7,7.2,17.3,70.2,180.3,0.02,462.0,5.0,7.0,4.98,1.0,0.0,15.2972,77.4228,hard_rock,False
KURNOOL|TUGGALI,Tuggali,Kurnool,9.96,99.8,98.9,95.7,5.5,13.2,70.2,202.0,0.02,541.0,5.0,7.0,4.98,1.0,0.0,15.3322,77.6192,hard_rock,False
KURNOOL|PEAPALLY,Peapally,Kurnool,9.96,99.8,98.9,95.7,6.4,15.4,70.2,144.6,0.02,500.0,5.0,7.0,4.98,1.0,0.0,15.2383,77.8496,hard_rock,False
KURNOOL|OWK,Owk,Kurnool,9.96,99.8,98.9,95.7,5.5,13.2,70.2,74.9,0.02,271.0,5.0,7.0,4.98,1.0,0.0,15.2274,78.0987,hard_rock,False
KURNOOL|KOILKUNTLA,Koilkuntla,Kurnool,9.96,99.8,98.9,95.7,4.6,11.0,70.2,84.6,0.02,196.0,5.0,7.0,4.98,1.0,0.0,15.2595,78.3514,hard_rock,False
KURNOOL|RUDRAVARAM,Rudravaram,Kurnool,9.96,99.8,98.9,95.7,6.3,15.1,70.2,167.7,0.02,221.0,5.0,7.0,4.98,1.0,0.0,15.2753,78.6189,hard_rock,False
KURNOOL|ALLAGADDA,Allagadda,Kurnool,9.96,99.8,98.9,95.7,2.8,6.7,70.2,125.7,0.02,181.0,5.0,7.0,4.98,1.0,0.0,15.1726,78.5426,hard_rock,False
KURNOOL|DORNIPADU,Dornipadu,Kurnool,9.96,99.8,98.9,95.7,4.0,9.6,70.2,101.5,0.02,183.0,5.0,7.0,4.98,1.0,0.0,15.2157,78.4105,hard_rock,False
KURNOOL|SANJAMALA,Sanjamala,Kurnool,9.96,99.8,98.9,95.7,3.9,9.4,70.2,55.3,0.02,200.0,5.0,7.0,4.98,1.0,0.0,15.118,78.2272,hard_rock,False
KURNOOL|KOLIMIGUNDLA,Kolimigundla,Kurnool,9.96,99.8,98.9,95.7,2.5,6.0,70.2,55.0,0.02,301.0,5.0,7.0,4.98,1.0,0.0,15.0456,78.1395,hard_rock,False
KURNOOL|UYYALAWADA,Uyyalawada,Kurnool,9.96,99.8,98.9,95.7,2.9,7.0,70.2,69.1,0.02,175.0,5.0,7.0,4.98,1.0,0.0,15.0753,78.3873,hard_rock,False
KURNOOL|CHAGALAMARRI,Chagalamarri,Kurnool,9.96,99.8,98.9,95.7,2.7,6.5,70.2,109.8,0.02,178.0,5.0,7.0,4.98,1.0,0.0,15.0027,78.6304,hard_rock,False
ANANTAPUR|D.HIREHAL,D.Hirehal,Anantapur,9.72,98.6,93.8,92.5,9.4,22.6,62.3,36.4,0.02,484.0,5.0,7.0,4.86,1.0,0.0,14.9449,76.8646,hard_rock,False
ANANTAPUR|RAYADURG,Rayadurg,Anantapur,9.72,98.6,93.8,92.5,8.2,19.7,62.3,29.2,0.02,531.0,5.0,7.0,4.86,1.0,0.0,14.726,76.9351,hard_rock,False
ANANTAPUR|KANEKAL,Kanekal,Anantapur,9.72,98.6,93.8,92.5,8.2,19.7,62.3,34.3,0.02,453.0,5.0,7.0,4.86,1.0,0.0,14.8325,77.0551,hard_rock,False
ANANTAPUR|BOMMANAHAL,Bommanahal,Anantapur,9.72,98.6,93.8,92.5,10.5,25.2,62.3,35.7,0.02,443.0,5.0,7.0,4.86,1.0,0.0,14.9448,76.9804,hard_rock,False
ANANTAPUR|VIDAPANAKAL,Vidapanakal,Anantapur,9.72,98.6,93.8,92.5,6.8,16.3,62.3,60.7,0.02,455.0,5.0,7.0,4.86,1.0,0.0,15.0606,77.2033,hard_rock,False
ANANTAPUR|GUNTAKAL,Guntakal,Anantapur,9.72,98.6,93.8,92.5,7.9,19.0,62.3,138.0,0.02,417.0,5.0,7.0,4.86,1.0,0.0,15.1399,77.4713,hard_rock,False
ANANTAPUR|GOOTY,Gooty,Anantapur,9.72,98.6,93.8,92.5,4.7,11.3,62.3,131.1,0.02,357.0,5.0,7.0,4.86,1.0,0.0,15.1312,77.617,hard_rock,False
ANANTAPUR|PEDDAVADUGUR,Peddavadugur,Anantapur,9.72,98.6,93.8,92.5,5.2,12.5,62.3,94.1,0.02,317.0,5.0,7.0,4.86,1.0,0.0,15.0215,77.7031,hard_rock,False
ANANTAPUR|YADIKI,Yadiki,Anantapur,9.72,98.6,93.8,92.5,4.6,11.0,62.3,78.4,0.02,294.0,5.0,7.0,4.86,1.0,0.0,15.0619,77.8691,hard_rock,False
ANANTAPUR|TADPATRI,Tadpatri,Anantapur,9.72,98.6,93.8,92.5,4.6,11.0,62.3,48.0,0.02,244.0,5.0,7.0,4.86,1.0,0.0,14.9414,78.0189,hard_rock,False
ANANTAPUR|PEDDAPAPPUR,Peddapappur,Anantapur,9.72,98.6,93.8,92.5,4.7,11.3,62.3,53.2,0.02,256.0,5.0,7.0,4.86,1.0,0.0,14.9396,77.8623,hard_rock,False
ANANTAPUR|PAMIDI,Pamidi,Anantapur,9.72,98.6,93.8,92.5,6.5,15.6,62.3,80.5,0.02,327.0,5.0,7.0,4.86,1.0,0.0,14.9935,77.5634,hard_rock,False
ANANTAPUR|VAJRAKARUR,Vajrakarur,Anantapur,9.72,98.6,93.8,92.5,7.3,17.5,62.3,88.2,0.02,468.0,5.0,7.0,4.86,1.0,0.0,15.0082,77.3338,hard_rock,False
ANANTAPUR|URAVAKONDA,Uravakonda,Anantapur,9.72,98.6,93.8,92.5,5.2,12.5,62.3,46.6,0.02,471.0,5.0,7.0,4.86,1.0,0.0,14.905,77.2437,hard_rock,False
ANANTAPUR|BELUGUPPA,Beluguppa,Anantapur,9.72,98.6,93.8,92.5,6.6,15.8,62.3,35.5,0.02,496.0,5.0,7.0,4.86,1.0,0.0,14.671,77.1708,hard_rock,False
ANANTAPUR|GUMMAGATTA,Gummagatta,Anantapur,9.72,98.6,93.8,92.5,8.2,19.7,62.3,29.7,0.02,517.0,5.0,7.0,4.86,1.0,0.0,14.6414,76.878,hard_rock,False
ANANTAPUR|BRAHMASAMUDRAM,Brahmasamudram,Anantapur,9.72,98.6,93.8,92.5,7.4,17.8,62.3,31.8,0.02,508.0,5.0,7.0,4.86,1.0,0.0,14.5657,76.9623,hard_rock,False
ANANTAPUR|KALYANDURG,Kalyandurg,Anantapur,9.72,98.6,93.8,92.5,7.3,17.5,62.3,38.1,0.02,507.0,5.0,7.0,4.86,1.0,0.0,14.5682,77.2419,hard_rock,False
ANANTAPUR|ATMAKUR,Atmakur,Anantapur,9.72,98.6,93.8,92.5,7.5,18.0,62.3,39.8,0.02,442.0,5.0,7.0,4.86,1.0,0.0,14.624,77.4318,hard_rock,False
ANANTAPUR|KUDAIR,Kudair,Anantapur,9.72,98.6,93.8,92.5,6.8,16.3,62.3,42.2,0.02,438.0,5.0,7.0,4.86,1.0,0.0,14.7696,77.4284,hard_rock,False
ANANTAPUR|GARLADINNE,Garladinne,Anantapur,9.72,98.6,93.8,92.5,9.3,22.3,62.3,48.0,0.02,336.0,5.0,7.0,4.86,1.0,0.0,14.848,77.5701,hard_rock,False
ANANTAPUR|SINGANAMALA,Singanamala,Anantapur,9.72,98.6,93.8,92.5,6.3,15.1,62.3,51.0,0.02,392.0,5.0,7.0,4.86,1.0,0.0,14.8387,77.6926,hard_rock,False
ANANTAPUR|PUTLUR,Putlur,Anantapur,9.72,98.6,93.8,92.5,4.5,10.8,62.3,43.8,0.02,309.0,5.0,7.0,4.86,1.0,0.0,14.7603,77.9503,hard_rock,False
ANANTAPUR|YELLANUR,Yellanur,Anantapur,9.72,98.6,93.8,92.5,3.2,7.7,62.3,41.5,0.02,266.0,5.0,7.0,4.86,1.0,0.0,14.6701,78.0395,hard_rock,False
ANANTAPUR|NARPALA,Narpala,Anantapur,9.72,98.6,93.8,92.5,5.0,12.0,62.3,42.6,0.02,319.0,5.0,7.0,4.86,1.0,0.0,14.7095,77.8126,hard_rock,False
ANANTAPUR|BUKKARAYA SAMUDRAM,Bukkaraya Samudram,Anantapur,9.72,98.6,93.8,92.5,7.4,17.8,62.3,42.2,0.02,324.0,5.0,7.0,4.86,1.0,0.0,14.7404,77.6745,hard_rock,False
ANANTAPUR|ANANTAPUR,Anantapur,Anantapur,9.72,98.6,93.8,92.5,2.8,6.7,62.3,40.9,0.02,364.0,5.0,7.0,4.86,1.0,0.0,14.6401,77.592,hard_rock,False
ANANTAPUR|RAPTADU,Raptadu,Anantapur,9.72,98.6,93.8,92.5,6.3,15.1,62.3,39.8,0.02,389.0,5.0,7.0,4.86,1.0,0.0,14.5523,77.5741,hard_rock,False
ANANTAPUR|SETTUR,Settur,Anantapur,9.72,98.6,93.8,92.5,7.0,16.8,62.3,37.4,0.02,552.0,5.0,7.0,4.86,1.0,0.0,14.4155,76.9892,hard_rock,False
ANANTAPUR|KUNDURPI,Kundurpi,Anantapur,9.72,98.6,93.8,92.5,5.8,13.9,62.3,51.4,0.02,601.0,5.0,7.0,4.86,1.0,0.0,14.3381,77.0713,hard_rock,False
ANANTAPUR|KAMBADUR,Kambadur,Anantapur,9.72,98.6,93.8,92.5,6.4,15.4,62.3,48.7,0.02,543.0,5.0,7.0,4.86,1.0,0.0,14.4043,77.2656,hard_rock,False
ANANTAPUR|KANAGANAPALLE,Kanaganapalle,Anantapur,9.72,98.6,93.8,92.5,9.2,22.1,62.3,42.7,0.02,435.0,5.0,7.0,4.86,1.0,0.0,14.45,77.509,hard_rock,False
ANANTAPUR|DHARMAVARAM,Dharmavaram,Anantapur,9.72,98.6,93.8,92.5,4.5,10.8,62.3,43.6,0.02,345.0,5.0,7.0,4.86,1.0,0.0,14.4196,77.7442,hard_rock,False
ANANTAPUR|BATHALAPALLE,Bathalapalle,Anantapur,9.72,98.6,93.8,92.5,4.3,10.3,62.3,40.7,0.02,347.0,5.0,7.0,4.86,1.0,0.0,14.5064,77.8011,hard_rock,False
ANANTAPUR|TADIMARRI,Tadimarri,Anantapur,9.72,98.6,93.8,92.5,3.9,9.4,62.3,39.4,0.02,323.0,5.0,7.0,4.86,1.0,0.0,14.5684,77.8666,hard_rock,False
ANANTAPUR|MUDIGUBBA,Mudigubba,Anantapur,9.72,98.6,93.8,92.5,5.1,12.2,62.3,41.1,0.02,396.0,5.0,7.0,4.86,1.0,0.0,14.3582,78.017,hard_rock,False
ANANTAPUR|TALUPULA,Talupula,Anantapur,9.72,98.6,93.8,92.5,4.5,10.8,62.3,42.5,0.02,433.0,5.0,7.0,4.86,1.0,0.0,14.2285,78.2471,hard_rock,False
ANANTAPUR|NAMBULIPULIKUNTA,Nambulipulikunta,Anantapur,9.72,98.6,93.8,92.5,6.4,15.4,62.3,36.2,0.02,468.0,5.0,7.0,4.86,1.0,0.0,14.0782,78.3737,hard_rock,False
ANANTAPUR|GANDLAPENTA,Gandlapenta,Anantapur,9.72,98.6,93.8,92.5,7.3,17.5,62.3,37.9,0.02,532.0,5.0,7.0,4.86,1.0,0.0,14.0874,78.2724,hard_rock,False
ANANTAPUR|KADIRI,Kadiri,Anantapur,9.72,98.6,93.8,92.5,7.2,17.3,62.3,39.2,0.02,506.0,5.0,7.0,4.86,1.0,0.0,14.1395,78.1287,hard_rock,False
ANANTAPUR|NALLAMADA,Nallamada,Anantapur,9.72,98.6,93.8,92.5,11.2,26.9,62.3,40.2,0.02,573.0,5.0,7.0,4.86,1.0,0.0,14.1466,78.0414,hard_rock,False
ANANTAPUR|BUKKAPATNAM,Bukkapatnam,Anantapur,9.72,98.6,93.8,92.5,7.7,18.5,62.3,53.4,0.02,438.0,5.0,7.0,4.86,1.0,0.0,14.2804,77.9017,hard_rock,False
ANANTAPUR|KOTHACHERUVU,Kothacheruvu,Anantapur,9.72,98.6,93.8,92.5,8.0,19.2,62.3,51.9,0.02,429.0,5.0,7.0,4.86,1.0,0.0,14.2079,77.7412,hard_rock,False
ANANTAPUR|CHENNEKOTHAPALLE,Chennekothapalle,Anantapur,9.72,98.6,93.8,92.5,5.6,13.4,62.3,49.1,0.02,426.0,5.0,7.0,4.86,1.0,0.0,14.287,77.6606,hard_rock,False
ANANTAPUR|RAMAGIRI,Ramagiri,Anantapur,9.72,98.6,93.8,92.5,5.0,12.0,62.3,47.3,0.02,533.0,5.0,7.0,4.86,1.0,0.0,14.3223,77.44,hard_rock,False
ANANTAPUR|RODDAM,Roddam,Anantapur,9.72,98.6,93.8,92.5,11.5,27.6,62.3,55.4,0.02,573.0,5.0,7.0,4.86,1.0,0.0,14.0874,77.4388,hard_rock,False
ANANTAPUR|MADAKASIRA,Madakasira,Anantapur,9.72,98.6,93.8,92.5,9.6,23.0,62.3,62.7,0.02,668.0,5.0,7.0,4.86,1.0,0.0,13.9306,77.2897,hard_rock,False
ANANTAPUR|AMARAPURAM,Amarapuram,Anantapur,9.72,98.6,93.8,92.5,8.3,19.9,62.3,52.0,0.02,614.0,5.0,7.0,4.86,1.0,0.0,14.0994,76.9822,hard_rock,False
ANANTAPUR|GUDIBANDA,Gudibanda,Anantapur,9.72,98.6,93.8,92.5,9.4,22.6,62.3,58.3,0.02,716.0,5.0,7.0,4.86,1.0,0.0,13.977,77.1473,hard_rock,False
ANANTAPUR|ROLLA,Rolla,Anantapur,9.72,98.6,93.8,92.5,12.7,30.5,62.3,39.4,0.02,716.0,5.0,7.0,4.86,1.0,0.0,13.8514,77.0978,hard_rock,False
ANANTAPUR|AGALI,Agali,Anantapur,9.72,98.6,93.8,92.5,3.8,9.1,62.3,32.5,0.02,676.0,5.0,7.0,4.86,1.0,0.0,13.804,77.0441,hard_rock,False
ANANTAPUR|PARIGI,Parigi,Anantapur,9.72,98.6,93.8,92.5,12.4,29.8,62.3,74.6,0.02,621.0,5.0,7.0,4.86,1.0,0.0,13.9023,77.4598,hard_rock,False
ANANTAPUR|PENUKONDA,Penukonda,Anantapur,9.72,98.6,93.8,92.5,8.0,19.2,62.3,48.6,0.02,544.0,5.0,7.0,4.86,1.0,0.0,14.1225,77.5889,hard_rock,False
ANANTAPUR|PUTTAPARTHI,Puttaparthi,Anantapur,9.72,98.6,93.8,92.5,7.2,17.3,62.3,45.0,0.02,535.0,5.0,7.0,4.86,1.0,0.0,14.1017,77.8246,hard_rock,False
ANANTAPUR|OBULADEVARACHERUVU,Obuladevaracheruvu,Anantapur,9.72,98.6,93.8,92.5,9.2,22.1,62.3,37.6,0.02,591.0,5.0,7.0,4.86,1.0,0.0,14.0223,77.9942,hard_rock,False
ANANTAPUR|NALLACHERUVU,Nallacheruvu,Anantapur,9.72,98.6,93.8,92.5,6.7,16.1,62.3,35.2,0.02,574.0,5.0,7.0,4.86,1.0,0.0,14.0126,78.166,hard_rock,False
ANANTAPUR|TANAKAL,Tanakal,Anantapur,9.72,98.6,93.8,92.5,7.7,18.5,62.3,29.9,0.02,582.0,5.0,7.0,4.86,1.0,0.0,13.9221,78.2362,hard_rock,False
ANANTAPUR|AMADAGUR,Amadagur,Anantapur,9.72,98.6,93.8,92.5,6.5,15.6,62.3,34.7,0.02,735.0,5.0,7.0,4.86,1.0,0.0,13.957,78.0644,hard_rock,False
ANANTAPUR|GORANTLA,Gorantla,Anantapur,9.72,98.6,93.8,92.5,8.1,19.4,62.3,42.9,0.02,626.0,5.0,7.0,4.86,1.0,0.0,14.0209,77.801,hard_rock,False
ANANTAPUR|SOMANDEPALLE,Somandepalle,Anantapur,9.72,98.6,93.8,92.5,11.2,26.9,62.3,56.7,0.02,629.0,5.0,7.0,4.86,1.0,0.0,13.973,77.581,hard_rock,False
ANANTAPUR|HINDUPUR,Hindupur,Anantapur,9.72,98.6,93.8,92.5,10.0,24.0,62.3,90.6,0.02,625.0,5.0,7.0,4.86,1.0,0.0,13.8197,77.5449,hard_rock,False
ANANTAPUR|LEPAKSHI,Lepakshi,Anantapur,9.72,98.6,93.8,92.5,6.3,15.1,62.3,85.9,0.02,642.0,5.0,7.0,4.86,1.0,0.0,13.8123,77.5984,hard_rock,False
ANANTAPUR|CHILAMATHUR,Chilamathur,Anantapur,9.72,98.6,93.8,92.5,7.0,16.8,62.3,57.8,0.02,706.0,5.0,7.0,4.86,1.0,0.0,13.8295,77.722,hard_rock,False
CHITTOOR|MULAKALACHERUVU,Mulakalacheruvu,Chittoor,8.24,91.2,74.9,78.0,5.8,13.9,71.6,15.7,0.02,587.0,5.0,7.0,4.12,1.0,0.0,13.8191,78.3194,hard_rock,False
CHITTOOR|THAMBALLAPALLE,Thamballapalle,Chittoor,8.24,91.2,74.9,78.0,5.6,13.4,71.6,11.7,0.02,560.0,5.0,7.0,4.12,1.0,0.0,13.8177,78.4314,hard_rock,False
CHITTOOR|PEDDAMANDYAM,Peddamandyam,Chittoor,8.24,91.2,74.9,78.0,7.3,17.5,71.6,26.2,0.02,501.0,5.0,7.0,4.12,1.0,0.0,13.9181,78.4937,hard_rock,False
CHITTOOR|GURRAMKONDA,Gurramkonda,Chittoor,8.24,91.2,74.9,78.0,4.4,10.6,71.6,24.2,0.02,552.0,5.0,7.0,4.12,1.0,0.0,13.8197,78.6298,hard_rock,False
CHITTOOR|KALAKADA,Kalakada,Chittoor,8.24,91.2,74.9,78.0,4.1,9.8,71.6,33.4,0.02,467.0,5.0,7.0,4.12,1.0,0.0,13.8238,78.7339,hard_rock,False
CHITTOOR|KAMBHAMVARIPALLE,Kambhamvaripalle,Chittoor,8.24,91.2,74.9,78.0,5.4,13.0,71.6,45.4,0.02,490.0,5.0,7.0,4.12,1.0,0.0,13.8318,78.9291,hard_rock,False
CHITTOOR|ROMPICHERLA,Rompicherla,Chittoor,8.24,91.2,74.9,78.0,5.5,13.2,71.6,37.9,0.02,512.0,5.0,7.0,4.12,1.0,0.0,13.7033,79.0395,hard_rock,False
CHITTOOR|YERRAVARIPALEM,Yerravaripalem,Chittoor,8.24,91.2,74.9,78.0,5.0,12.0,71.6,25.9,0.02,531.0,5.0,7.0,4.12,1.0,0.0,13.8237,79.0932,hard_rock,False
CHITTOOR|TIRUPATI (RURAL),Tirupati (Rural),Chittoor,8.24,91.2,74.9,78.0,5.6,13.4,71.6,-63.2,0.02,149.0,5.0,7.0,4.12,1.0,0.0,13.5867,79.4171,hard_rock,False
CHITTOOR|RENIGUNTA,Renigunta,Chittoor,8.24,91.2,74.9,78.0,5.4,13.0,71.6,-64.9,0.02,140.0,5.0,7.0,4.12,1.0,0.0,13.6992,79.4959,hard_rock,False
CHITTOOR|YERPEDU,Yerpedu,Chittoor,8.24,91.2,74.9,78.0,4.8,11.5,71.6,-33.2,0.02,366.0,5.0,7.0,4.12,1.0,0.0,13.7026,79.584,hard_rock,False
CHITTOOR|SRIKALAHASTI,Srikalahasti,Chittoor,8.24,91.2,74.9,78.0,3.1,7.4,71.6,-25.1,0.02,78.0,5.0,7.0,4.12,1.0,0.0,13.805,79.6014,hard_rock,False
CHITTOOR|THOTTAMBEDU,Thottambedu,Chittoor,8.24,91.2,74.9,78.0,3.3,7.9,71.6,43.3,0.02,57.0,5.0,7.0,4.12,1.0,0.0,13.7861,79.7277,hard_rock,False
CHITTOOR|BUCHINAIDU KANDRIGA,Buchinaidu Kandriga,Chittoor,8.24,91.2,74.9,78.0,2.2,5.3,71.6,105.8,0.02,43.0,5.0,7.0,4.12,1.0,0.0,13.706,79.836,hard_rock,False
CHITTOOR|VARADAIAHPALEM,Varadaiahpalem,Chittoor,8.24,91.2,74.9,78.0,3.1,7.4,71.6,148.7,0.02,32.0,5.0,7.0,4.12,1.0,0.0,13.5973,79.914,hard_rock,False
CHITTOOR|K.V.B.PURAM,K.V.B.Puram,Chittoor,8.24,91.2,74.9,78.0,5.2,12.5,71.6,53.2,0.02,94.0,5.0,7.0,4.12,1.0,0.0,13.5881,79.7402,hard_rock,False
CHITTOOR|TIRUPATI (URBAN),Tirupati (Urban),Chittoor,8.24,91.2,74.9,78.0,7.5,18.0,71.6,-32.3,0.02,1033.0,5.0,7.0,4.12,1.0,0.0,13.6901,79.3303,hard_rock,False
